title,author,publicationName,cover_date,scopus_id,cited_by_count,open_access,eid,aggregationType,affiliations,link,abstract
Visualising data science workflows to support third-party notebook comprehension: an empirical study,Ramasamy D.,Empirical Software Engineering,2023-06-01,SCOPUS_ID:85150940146,2,True,2-s2.0-85150940146,Journal,"[{'name': 'Universität Zürich', 'city': 'Zurich', 'country': 'Switzerland'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150940146&origin=inward,Failed to fetch page (status 429)
Fatigue &amp; Fracture of Engineering Materials &amp; Structures Virtual Special Issue: Data science and machine learning for fatigue and fracture assessment,Karakaş Ö.,Fatigue and Fracture of Engineering Materials and Structures,2023-06-01,SCOPUS_ID:85150781977,2,True,2-s2.0-85150781977,Journal,"[{'name': 'Pamukkale Üniversitesi', 'city': 'Denizli', 'country': 'Turkey'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150781977&origin=inward,Failed to fetch page (status 429)
New hybrid ensemble method for anomaly detection in data science,Elmahalwy A.M.,International Journal of Electrical and Computer Engineering,2023-06-01,SCOPUS_ID:85149122669,1,True,2-s2.0-85149122669,Journal,"[{'name': 'Faculty of Computers &amp; Informations', 'city': 'Shibin El Kom', 'country': 'Egypt'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149122669&origin=inward,Failed to fetch page (status 429)
A Geo-Data Science Method for Assessing Unconventional Rare-Earth Element Resources in Sedimentary Systems,Creason C.G.,Natural Resources Research,2023-06-01,SCOPUS_ID:85149033608,4,True,2-s2.0-85149033608,Journal,"[{'name': 'Oak Ridge Institute for Science and Education', 'city': 'Oak Ridge', 'country': 'United States'}, {'name': 'National Energy Technology Laboratory, Albany', 'city': 'Albany', 'country': 'United States'}, {'name': 'Oregon State University', 'city': 'Corvallis', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149033608&origin=inward,Failed to fetch page (status 429)
FACILITATING TEAM-BASED DATA SCIENCE: LESSONS LEARNED from the DSC-WAV PROJECT,Legacy C.,Foundations of Data Science,2023-06-01,SCOPUS_ID:85147960130,1,True,2-s2.0-85147960130,Journal,"[{'name': 'University of Minnesota Twin Cities', 'city': 'Minneapolis', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147960130&origin=inward,Failed to fetch page (status 429)
"The triangulation of ethical leader signals using qualitative, experimental, and data science methods",Banks G.C.,Leadership Quarterly,2023-06-01,SCOPUS_ID:85143876462,11,False,2-s2.0-85143876462,Journal,"[{'name': 'The University of North Carolina at Charlotte', 'city': 'Charlotte', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143876462&origin=inward,Failed to fetch page (status 429)
A feeling for the data: How government and nonprofit stakeholders negotiate value conflicts in data science approaches to ending homelessness,Slota S.C.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85139263756,3,False,2-s2.0-85139263756,Journal,"[{'name': 'The University of Texas at Austin', 'city': 'Austin', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139263756&origin=inward,Failed to fetch page (status 429)
Data science curriculum in the iField,Zhang Y.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85135133966,5,True,2-s2.0-85135133966,Journal,"[{'name': 'Kent State University', 'city': 'Kent', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135133966&origin=inward,Failed to fetch page (status 429)
Towards the automated evaluation of product packaging in the Food&amp;Beverage sector through data science/machine learning methods,Parcesepe M.,Quality and Quantity,2023-06-01,SCOPUS_ID:85132988653,4,False,2-s2.0-85132988653,Journal,[],https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132988653&origin=inward,Failed to fetch page (status 429)
Evolution of data science and its education in iSchools: An impressionistic study using curriculum analysis,Urs S.R.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85127261265,7,False,2-s2.0-85127261265,Journal,"[{'name': 'University of Mysore', 'city': 'Mysore', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127261265&origin=inward,Failed to fetch page (status 429)
Information organization and representation in digital cultural heritage in Brazil: Systematic mapping of information infrastructure in digital collections for data science applications,Martins D.L.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85127259106,5,False,2-s2.0-85127259106,Journal,"[{'name': 'Universidade de Brasília', 'city': 'Brasilia', 'country': 'Brazil'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127259106&origin=inward,Failed to fetch page (status 429)
What should we teach? A human-centered data science graduate curriculum model design for iField schools,Wu D.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85127253136,4,False,2-s2.0-85127253136,Journal,"[{'name': 'Wuhan University', 'city': 'Wuhan', 'country': 'China'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127253136&origin=inward,Failed to fetch page (status 429)
Optimizing Wireline Formation Testing in Oil Wells: A Data Science approach,Abbehusen M.,ACM International Conference Proceeding Series,2023-05-29,SCOPUS_ID:85166014534,0,False,2-s2.0-85166014534,Conference Proceeding,"[{'name': 'Petrobras', 'city': 'Rio de Janeiro', 'country': 'Brazil'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166014534&origin=inward,Failed to fetch page (status 429)
Addressing Health Disparities in Public Health Through the Application of Data Science Software in the Last 5 Years A Preferred Reporting Items for Structured Review and Meta-Analyses Structured Review,Huerta J.,CIN - Computers Informatics Nursing,2023-05-16,SCOPUS_ID:85159551950,0,False,2-s2.0-85159551950,Journal,"[{'name': 'University of Texas of the Permian Basin', 'city': 'Odessa', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159551950&origin=inward,Failed to fetch page (status 429)
ANALYTIC APPROACH OF PREDICTING EMPLOYEE ATTRITION USING DATA SCIENCE TECHNIQUES,Raja R.V.,Journal of Theoretical and Applied Information Technology,2023-05-15,SCOPUS_ID:85163210931,1,False,2-s2.0-85163210931,Journal,"[{'name': 'Panimalar Engineering College', 'city': 'Chennai', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163210931&origin=inward,Failed to fetch page (status 429)
"Big Data Analytics, Data Science, ML&amp;AI for Connected, Data-driven Precision Agriculture and Smart Farming Systems: Challenges and Future Directions",Han D.,ACM International Conference Proceeding Series,2023-05-09,SCOPUS_ID:85159789146,3,True,2-s2.0-85159789146,Conference Proceeding,"[{'name': 'The University of Texas at San Antonio', 'city': 'San Antonio', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159789146&origin=inward,Failed to fetch page (status 429)
An Instrument Assembly and Data Science Lab for Early Undergraduate Education,Wallum A.,Journal of Chemical Education,2023-05-09,SCOPUS_ID:85154054111,5,False,2-s2.0-85154054111,Journal,"[{'name': 'University of Illinois Urbana-Champaign', 'city': 'Urbana', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85154054111&origin=inward,Failed to fetch page (status 429)
Challenges of Spatio-Temporal Trajectory Data Use: Focus Group Findings from the 1st International Summer School on Data Science for Mobility,Arslan M.,ACM International Conference Proceeding Series,2023-05-05,SCOPUS_ID:85161425123,1,False,2-s2.0-85161425123,Conference Proceeding,"[{'name': 'Laboratoire Interdisciplinaire Carnot de Bourgogne', 'city': 'Dijon', 'country': 'France'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161425123&origin=inward,Failed to fetch page (status 429)
Analysis of Data Science and AI-enabled 6G Wireless Communication Networks,Nancharaiah B.,Radioelectronics and Communications Systems,2023-05-01,SCOPUS_ID:85196093465,1,False,2-s2.0-85196093465,Journal,"[{'name': 'Usha Rama College of Engineering &amp; Technology', 'city': 'Krishna', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196093465&origin=inward,Failed to fetch page (status 429)
Introduction to the Special Issue in Symmetry Titled “Symmetry in Statistics and Data Science”,Chesneau C.,Symmetry,2023-05-01,SCOPUS_ID:85160573250,0,True,2-s2.0-85160573250,Journal,"[{'name': 'Université de Caen Normandie', 'city': 'Caen', 'country': 'France'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160573250&origin=inward,Failed to fetch page (status 429)
Special Issue “Data Science in Insurance”,Clemente G.P.,Risks,2023-05-01,SCOPUS_ID:85160242100,1,True,2-s2.0-85160242100,Journal,"[{'name': 'Università Cattolica del Sacro Cuore', 'city': 'Milan', 'country': 'Italy'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160242100&origin=inward,Failed to fetch page (status 429)
Investigating the Relationship between Processor and Memory Reliability in Data Science: A Bivariate Model Approach,Haj Ahmad H.,Mathematics,2023-05-01,SCOPUS_ID:85159188887,6,True,2-s2.0-85159188887,Journal,"[{'name': 'King Faisal University', 'city': 'Al-Ahsa', 'country': 'Saudi Arabia'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159188887&origin=inward,Failed to fetch page (status 429)
Using Data Science and a Health Equity Lens to Identify Long- COVID Sequelae Among Medically Underserved Populations,Nasir M.,Journal of Health Care for the Poor and Underserved,2023-05-01,SCOPUS_ID:85159178036,1,False,2-s2.0-85159178036,Journal,"[{'name': 'Microsoft Corporation', 'city': 'Redmond', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159178036&origin=inward,Failed to fetch page (status 429)
Medical imaging data science competitions should report dataset demographics and evaluate for bias,Garin S.P.,Nature Medicine,2023-05-01,SCOPUS_ID:85151475559,5,False,2-s2.0-85151475559,Journal,"[{'name': 'University of Maryland School of Medicine', 'city': 'Baltimore', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85151475559&origin=inward,Failed to fetch page (status 429)
Resisting Techno-Orientalism and Mimicry Stereotypes in and Through Data Science Education,Peralta L.M.M.,TechTrends,2023-05-01,SCOPUS_ID:85150728066,3,False,2-s2.0-85150728066,Journal,"[{'name': 'Michigan State University', 'city': 'East Lansing', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150728066&origin=inward,Failed to fetch page (status 429)
"Remote Monitoring of Positive Airway Pressure Data: Challenges, Pitfalls, and Strategies to Consider for Optimal Data Science Applications",Bottaz-Bosson G.,Chest,2023-05-01,SCOPUS_ID:85148574674,6,False,2-s2.0-85148574674,Journal,"[{'name': 'Laboratoire Hypoxie et Physiopathologies Cardiovasculaires et Respiratoires', 'city': 'La Tronche', 'country': 'France'}, {'name': 'Université Grenoble Alpes', 'city': ""Saint Martin d'Heres"", 'country': 'France'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148574674&origin=inward,Failed to fetch page (status 429)
Can NeuroIS improve executive employee recruitment? Classifying levels of executive functions using resting state EEG and data science methods,Zazon D.,Decision Support Systems,2023-05-01,SCOPUS_ID:85147714803,6,False,2-s2.0-85147714803,Journal,"[{'name': 'Ben-Gurion University of the Negev', 'city': 'Beer-Sheva', 'country': 'Israel'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147714803&origin=inward,Failed to fetch page (status 429)
Editorial: Tensor numerical methods and their application in scientific computing and data science,Khoromskij B.N.,Numerical Linear Algebra with Applications,2023-05-01,SCOPUS_ID:85147388901,0,True,2-s2.0-85147388901,Journal,"[{'name': 'Max Planck Institute for Mathematics in the Sciences', 'city': 'Leipzig', 'country': 'Germany'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147388901&origin=inward,Failed to fetch page (status 429)
Using data science to predict firemen interventions: a case study,Guyeux C.,Journal of Supercomputing,2023-05-01,SCOPUS_ID:85142476846,0,False,2-s2.0-85142476846,Journal,"[{'name': 'Femto-St - Sciences et Technologies', 'city': 'Besancon', 'country': 'France'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142476846&origin=inward,Failed to fetch page (status 429)
Machine Learning with Data Science-Enabled Lung Cancer Diagnosis and Classification Using Computed Tomography Images,Vishwa Kiran S.,International Journal of Image and Graphics,2023-05-01,SCOPUS_ID:85119412118,7,False,2-s2.0-85119412118,Journal,"[{'name': 'BMS Institute of Technology and Management', 'city': 'Bengaluru', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119412118&origin=inward,Failed to fetch page (status 429)
"Emerging trends, techniques, and applications in geospatial data science",Gaur L.,"Emerging Trends, Techniques, and Applications in Geospatial Data Science",2023-04-24,SCOPUS_ID:85163458236,2,False,2-s2.0-85163458236,Book,"[{'name': ""Taylor's University Malaysia"", 'city': 'Subang Jaya', 'country': 'Malaysia'}, {'name': 'University of the South Pacific', 'city': 'Suva', 'country': 'Fiji'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163458236&origin=inward,Failed to fetch page (status 429)
Code Code Evolution: Understanding How People Change Data Science Notebooks Over Time,Raghunandan D.,Conference on Human Factors in Computing Systems - Proceedings,2023-04-19,SCOPUS_ID:85160008914,6,True,2-s2.0-85160008914,Conference Proceeding,"[{'name': 'University of Maryland, College Park', 'city': 'College Park', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160008914&origin=inward,Failed to fetch page (status 429)
Dirty Data in the Newsroom: Comparing Data Preparation in Journalism and Data Science,Kasica S.,Conference on Human Factors in Computing Systems - Proceedings,2023-04-19,SCOPUS_ID:85160004726,3,False,2-s2.0-85160004726,Conference Proceeding,"[{'name': 'The University of British Columbia', 'city': 'Vancouver', 'country': 'Canada'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160004726&origin=inward,Failed to fetch page (status 429)
Don't Look at the Data! How Differential Privacy Reconfigures the Practices of Data Science,Sarathy J.,Conference on Human Factors in Computing Systems - Proceedings,2023-04-19,SCOPUS_ID:85159396131,8,False,2-s2.0-85159396131,Conference Proceeding,"[{'name': 'Harvard John A. Paulson School of Engineering and Applied Sciences', 'city': 'Cambridge', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159396131&origin=inward,Failed to fetch page (status 429)
